detail_page,title,rating,reviews,price,seller_name,images,video_link,designed_by,link,total_sales
https://www.etsy.com/listing/1730428243/cute-cartoon-phone-case-for-iphone-15-14?click_key=730f55b3d8eedb6a55e126ce03506b9644f01ab3%3A1730428243&click_sum=6e4534ee&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone+cases&ref=search_grid-958508-15-7&pro=1&sts=1&content_source=9a4c76e79de112dc8dc9c98240eac30d71fb78fd%253A1730428243,Cute Cartoon Phone Case for iPhone 15 14 Plus 14 Pro Case iPhone 15 14 13 Pro Max 13 12 11 Pro Max 13 12 11 Mini Case 7 8 Plus,4.781,112 shop reviews,USD 11.31+, MauriceFluArts,"https://i.etsystatic.com/41367483/r/il/0df698/6208479991/il_794xN.6208479991_jaqb.jpg,https://i.etsystatic.com/41367483/r/il/5c9fa7/6034281703/il_794xN.6034281703_bqfv.jpg,https://i.etsystatic.com/41367483/r/il/e3489c/6034282401/il_794xN.6034282401_ip5k.jpg,https://i.etsystatic.com/41367483/r/il/3003d7/6034280979/il_794xN.6034280979_7sh0.jpg,https://i.etsystatic.com/41367483/r/il/8a4129/5986216272/il_794xN.5986216272_hll8.jpg,https://i.etsystatic.com/41367483/c/2110/1677/90/640/il/daba2c/5986300410/il_794xN.5986300410_bf1d.jpg",, MauriceFluArts,https://www.etsy.com/shop/MauriceFluArts,598 Sales
https://www.etsy.com/listing/1488107877/handmade-shell-and-stone-mosaic-decoden?click_key=b9bb65693bbc28c45f9586219e811d4fcd3a957a%3A1488107877&click_sum=9af3f864&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone+cases&ref=search_grid-958508-15-8&pro=1&frs=1&cns=1&content_source=99acb61285b6c7c65eaf905992d39a74338edf73%253A1488107877,"Handmade Shell and Stone Mosaic Decoden Phone Case | Memor Phone Case | Gift For Her | Phone Case For Android, Samsung and iPhone",3.9762,77 shop reviews,USD 48.55, YWnailartUS,"https://i.etsystatic.com/38038405/r/il/6ff2cd/4981075019/il_794xN.4981075019_9tul.jpg,https://i.etsystatic.com/38038405/r/il/c0f0bf/4932814162/il_794xN.4932814162_7jdh.jpg,https://i.etsystatic.com/38038405/r/il/55b861/4932814352/il_794xN.4932814352_ouc6.jpg",, YWnailartUS,https://www.etsy.com/shop/YWnailartUS,316 Sales
https://www.etsy.com/listing/1583782390/palestinian-kufiya-mobile-phone-case?click_key=4334c462438f9c1b2118f793a70f7e28bd82abae%3A1583782390&click_sum=8bc78062&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone+cases&ref=search_grid-87137-15-5&pro=1,Palestinian Kufiya Mobile Phone Case,4.9254,67 reviews,USD 18.88, GotInkPrints,"https://i.etsystatic.com/33016156/r/il/552c17/5669560712/il_794xN.5669560712_27vl.jpg,https://i.etsystatic.com/33016156/r/il/6d65ec/5717611519/il_794xN.5717611519_dbiv.jpg,https://i.etsystatic.com/33016156/r/il/8ecf55/5717613565/il_794xN.5717613565_sabh.jpg,https://i.etsystatic.com/33016156/r/il/3550b4/5669566272/il_794xN.5669566272_tw6y.jpg,https://i.etsystatic.com/33016156/r/il/77610b/5669567290/il_794xN.5669567290_8x8n.jpg,https://i.etsystatic.com/33016156/r/il/ca21cc/5717617497/il_794xN.5717617497_komz.jpg,https://i.etsystatic.com/33016156/r/il/086edf/5669569604/il_794xN.5669569604_dzva.jpg,https://i.etsystatic.com/33016156/r/il/296db8/5669570528/il_794xN.5669570528_d27m.jpg,https://i.etsystatic.com/33016156/r/il/adaf9c/5669571522/il_794xN.5669571522_bvff.jpg,https://i.etsystatic.com/33016156/r/il/898ab4/5669571968/il_794xN.5669571968_9wcz.jpg","https://v.etsystatic.com/video/upload/ac_none,du_15,q_auto:good/file_hou63n.mp4", GotInkPrints,https://www.etsy.com/shop/GotInkPrints,336 Sales
https://www.etsy.com/listing/1777197025/santa-phone-case-whimsical-winter?click_key=033ef628bc961fdef5fa460ca53f4953258e6bae%3A1777197025&click_sum=8c974733&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone+cases&ref=search_grid-87137-15-6&pro=1&sts=1,"Santa Phone Case - Whimsical Winter Christmas phone case, Simple Christmas aesthetic Tough phone case for iPhone 15 14 13, Samsung S24 23 22",4.9355,62 shop reviews,USD 22.98+, StolyStudiosArt,"https://i.etsystatic.com/50066106/c/1785/1785/607/607/il/b6e6c5/6253571442/il_794xN.6253571442_iv6q.jpg,https://i.etsystatic.com/50066106/r/il/aff1f2/6192157372/il_794xN.6192157372_mtzb.jpg,https://i.etsystatic.com/50066106/r/il/88040d/6240181875/il_794xN.6240181875_pjsy.jpg,https://i.etsystatic.com/50066106/r/il/dc0ff9/6192157396/il_794xN.6192157396_imr3.jpg,https://i.etsystatic.com/50066106/r/il/6596e5/6192157278/il_794xN.6192157278_k191.jpg,https://i.etsystatic.com/50066106/r/il/dc0ab7/6192157282/il_794xN.6192157282_8qvy.jpg,https://i.etsystatic.com/50066106/r/il/08ef19/6240181889/il_794xN.6240181889_7j12.jpg,https://i.etsystatic.com/50066106/r/il/14a251/6240181985/il_794xN.6240181985_j8j0.jpg,https://i.etsystatic.com/50066106/r/il/73e467/6192157268/il_794xN.6192157268_ndei.jpg","https://v.etsystatic.com/video/upload/ac_none,du_15,q_auto:good/Themed_Video_mock_3_zd8tzj.mp4", StolyStudiosArt,https://www.etsy.com/shop/StolyStudiosArt,247 Sales
https://www.etsy.com/listing/1708350793/ghosts-and-flowers-phone-case-spooky?click_key=22eb922a5a830480b650cbce57deb8626baf13e2%3A1708350793&click_sum=165d221d&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone+cases&ref=search_grid-87137-15-7&pro=1&sts=1,"Ghosts and Flowers Phone Case | Spooky case  | Halloween case. iPhone 11, iPhone 12, iPhone 13,",4.8209,189 reviews,USD 14.39+, casequ,"https://i.etsystatic.com/27522455/c/1780/1414/133/105/il/239f09/5941989487/il_794xN.5941989487_7pmh.jpg,https://i.etsystatic.com/27522455/r/il/e9b6be/5893903152/il_794xN.5893903152_pljq.jpg,https://i.etsystatic.com/27522455/r/il/4f5f1f/5904480392/il_794xN.5904480392_h9mo.jpg,https://i.etsystatic.com/27522455/r/il/286997/3927359762/il_794xN.3927359762_4l0a.jpg,https://i.etsystatic.com/27522455/r/il/858a58/3974816397/il_794xN.3974816397_lisx.jpg",, casequ,https://www.etsy.com/shop/casequ,609 Sales
https://www.etsy.com/listing/1725455324/maine-scrapbook-collage-phone-case?click_key=f97f705043e0f97cef4698839c3a037cf19c5cd0%3A1725455324&click_sum=da6c089f&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone+cases&ref=search_grid-87137-15-8&pro=1,"Maine Scrapbook Collage Phone Case, iPhone case, Samsung Galaxy Phone Case, mosaic retro Y2K 90's scrapbook design. Maine Coastal Lobster",4.8511,47 shop reviews,USD 28.13, ArtscapeMarket,"https://i.etsystatic.com/49182015/r/il/b92dc9/6245190290/il_794xN.6245190290_f529.jpg,https://i.etsystatic.com/49182015/r/il/16a29d/6074157421/il_794xN.6074157421_6twe.jpg,https://i.etsystatic.com/49182015/r/il/c8f1f4/6239993158/il_794xN.6239993158_1zzs.jpg,https://i.etsystatic.com/49182015/r/il/730fe2/6026088472/il_794xN.6026088472_6rcu.jpg,https://i.etsystatic.com/49182015/r/il/3b2a0a/6239989272/il_794xN.6239989272_nk43.jpg,https://i.etsystatic.com/49182015/r/il/4b5315/6026088512/il_794xN.6026088512_h4an.jpg,https://i.etsystatic.com/49182015/r/il/17ede1/6074157385/il_794xN.6074157385_1ifx.jpg,https://i.etsystatic.com/49182015/r/il/fe29d4/6074113507/il_794xN.6074113507_291r.jpg",, ArtscapeMarket,https://www.etsy.com/shop/ArtscapeMarket,224 Sales
https://www.etsy.com/listing/1472617678/handmade-shell-and-stone-decoden-phone?click_key=0a6fa3c27f21a097fe58eb0e1651ec4427f9963e%3A1472617678&click_sum=b566d17e&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone+cases&ref=search_grid-87138-15-10&pro=1&frs=1&sca=1&content_source=0270bf7de70d95142df48868a6ac8b2084bf42d2%253A1472617678,"Handmade Shell and Stone Decoden Phone Case | Fashion Design Phone Case | Gift For Her | Phone Case For Android, Samsung and iPhone",3.9762,77 shop reviews,USD 48.55, YWnailartUS,"https://i.etsystatic.com/38038405/r/il/b87594/4975196193/il_794xN.4975196193_32uq.jpg,https://i.etsystatic.com/38038405/r/il/9dd641/4975195437/il_794xN.4975195437_evyy.jpg,https://i.etsystatic.com/38038405/r/il/d296d9/4926936426/il_794xN.4926936426_2hno.jpg",, YWnailartUS,https://www.etsy.com/shop/YWnailartUS,316 Sales
https://www.etsy.com/listing/1721425999/shimmering-colorful-pearls-choose-your?click_key=922cebca9427d6a0dfe13f9d72d1c58862de3861%3A1721425999&click_sum=44ca2434&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone+cases&ref=search_grid-87138-15-11&sts=1&ret=1&content_source=dcaf06d8cec59e79119131302cc072db01c2f3b0%253A1721425999,Shimmering Colorful Pearls | Choose Your Color | Custom Mother of Pearl Phone Case | Let Me Bring You a Gift from Nature,4.9872,256 shop reviews,USD 42.41, IOAEstudio,"https://i.etsystatic.com/37594268/c/1886/1498/108/654/il/64b2f0/5995679469/il_794xN.5995679469_88rn.jpg,https://i.etsystatic.com/37594268/r/il/5b3add/5998059171/il_794xN.5998059171_s4qk.jpg,https://i.etsystatic.com/37594268/r/il/2ee69b/5947605878/il_794xN.5947605878_7uuc.jpg,https://i.etsystatic.com/37594268/r/il/33821c/5947606206/il_794xN.5947606206_ankq.jpg,https://i.etsystatic.com/37594268/r/il/841288/5995677255/il_794xN.5995677255_hi8b.jpg,https://i.etsystatic.com/37594268/r/il/6c1dca/5947606762/il_794xN.5947606762_atfb.jpg,https://i.etsystatic.com/37594268/r/il/c1ae26/5947607088/il_794xN.5947607088_qs1y.jpg,https://i.etsystatic.com/37594268/r/il/566ceb/5947607324/il_794xN.5947607324_kfu8.jpg,https://i.etsystatic.com/37594268/r/il/9fac22/5947607556/il_794xN.5947607556_mzu8.jpg,https://i.etsystatic.com/37594268/r/il/9e6627/5947607842/il_794xN.5947607842_hbto.jpg",, IOAEstudio,https://www.etsy.com/shop/IOAEstudio,663 Sales
https://www.etsy.com/listing/1756604211/bmw-mobile-phone-case-bmw-motorsport?click_key=375b9e57954e9b1957f1258e9f1673005c461736%3A1756604211&click_sum=f096e792&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone+cases&ref=search_grid-87138-15-12&content_source=588cbb34172f5f1eb338090d3758b1ee86da833a%253A1756604211,BMW mobile phone case BMW Motorsport,0,0 shop reviews,USD 26.08, Store2929,"https://i.etsystatic.com/52776867/r/il/f63f49/6151291349/il_794xN.6151291349_kg7p.jpg,https://i.etsystatic.com/52776867/r/il/cac841/6151291797/il_794xN.6151291797_jrmv.jpg,https://i.etsystatic.com/52776867/r/il/839797/6151291985/il_794xN.6151291985_m0ul.jpg,https://i.etsystatic.com/52776867/r/il/4fdba8/6151292285/il_794xN.6151292285_a1os.jpg,https://i.etsystatic.com/52776867/r/il/4d5f83/6103203116/il_794xN.6103203116_biq0.jpg",, Store2929,https://www.etsy.com/shop/Store2929,47 Sales
https://www.etsy.com/listing/1447107547/couples-phone-case-matching-wifey-hubby?click_key=368426580ffe1cccef497ef3c16f9ee62d0b2087%3A1447107547&click_sum=b41203d0&ga_order=most_relevant&ga_search_type=all&ga_view_type=gallery&ga_search_query=phone+cases&ref=search_grid-87138-15-13&pro=1&content_source=ae53d459e090058068a8fd7b141f1d4ed625858f%253A1447107547,"Couples Phone Case Matching Wifey Hubby Anniversary Cover for iPhone 15 Pro 14 13 12 11 XR 8+, Samsung S21, A50, A51, A53, Huawei P20, P30",4.8467,209 reviews,USD 19.92, WonderlandCaseDesign,"https://i.etsystatic.com/40695501/c/2000/1588/0/102/il/13d6a5/4869990232/il_794xN.4869990232_8ouq.jpg,https://i.etsystatic.com/40695501/r/il/1e0f2e/4804938241/il_794xN.4804938241_gp1z.jpg,https://i.etsystatic.com/40695501/r/il/0bf995/4804938239/il_794xN.4804938239_hk4b.jpg,https://i.etsystatic.com/40695501/r/il/71c106/4756677318/il_794xN.4756677318_ng7w.jpg,https://i.etsystatic.com/40695501/r/il/763b42/4756677300/il_794xN.4756677300_nzuu.jpg,https://i.etsystatic.com/40695501/r/il/0387e2/4804938271/il_794xN.4804938271_3bsh.jpg,https://i.etsystatic.com/40695501/r/il/940368/4756679832/il_794xN.4756679832_ol4m.jpg,https://i.etsystatic.com/40695501/r/il/893a5c/4804940717/il_794xN.4804940717_5fwy.jpg,https://i.etsystatic.com/40695501/r/il/2c1612/4804964217/il_794xN.4804964217_n85o.jpg","https://v.etsystatic.com/video/upload/s--8bONDrB8--/ac_none,c_crop,du_15,h_720,q_auto:good,w_720,x_282,y_0/p24_cn2zkv", WonderlandCaseDesign,https://www.etsy.com/shop/WonderlandCaseDesign,
